Model,MDO4054C
2.6980e-04,0
2.7020e-04,0.04
2.7060e-04,0.04
2.7100e-04,0
2.7140e-04,-0.04
2.7180e-04,0
2.7220e-04,0.04
2.7260e-04,0.04
2.7300e-04,0
2.7340e-04,0
2.7380e-04,0.04
2.7420e-04,0.04
2.7460e-04,0
2.7500e-04,0.04
2.7540e-04,0.08
2.7580e-04,0.04
2.7620e-04,-0.04
2.7660e-04,0.04
2.7700e-04,0.04
2.7740e-04,0.08
2.7780e-04,0
2.7820e-04,-0.04
2.7860e-04,0.04
2.7900e-04,0.04
2.7940e-04,0.04
2.7980e-04,0.04
2.8020e-04,0.04
2.8060e-04,0.04
2.8100e-04,0.04
2.8140e-04,0
2.8180e-04,0.04
2.8220e-04,0
2.8260e-04,0
2.8300e-04,0
2.8340e-04,0.08
2.8380e-04,0.04
2.8420e-04,0.08
2.8460e-04,0.04
2.8500e-04,0.04
2.8540e-04,-0.04
2.8580e-04,0.04
2.8620e-04,0.04
2.8660e-04,-0.04
2.8700e-04,0.04
2.8740e-04,0
2.8780e-04,0.04
2.8820e-04,0.04
2.8860e-04,0.04
2.8900e-04,0.08
2.8940e-04,0.04
2.8980e-04,0.12
2.9020e-04,0.04
2.9060e-04,0.08
2.9100e-04,0.04
2.9140e-04,0.04
2.9180e-04,0.04
2.9220e-04,0
2.9260e-04,0.08
2.9300e-04,0.04
2.9340e-04,0.04
2.9380e-04,0.04
2.9420e-04,0.08
2.9460e-04,0.04
2.9500e-04,0
2.9540e-04,0
2.9580e-04,0.04
2.9620e-04,0
2.9660e-04,0
2.9700e-04,0.04
2.9740e-04,-0.04
2.9780e-04,0.04
2.9820e-04,0.04
2.9860e-04,0
2.9900e-04,0.04
2.9940e-04,0.04
2.9980e-04,0.04
3.0020e-04,0.04
3.0060e-04,0.04
3.0100e-04,0
3.0140e-04,0
3.0180e-04,0.04
3.0220e-04,0.04
3.0260e-04,-0.04
3.0300e-04,-0.04
3.0340e-04,0
3.0380e-04,0.04
3.0420e-04,0
3.0460e-04,0.04
3.0500e-04,0.04
3.0540e-04,0.04
3.0580e-04,0.04
3.0620e-04,0
3.0660e-04,0
3.0700e-04,0.04
3.0740e-04,0.04
3.0780e-04,0.04
3.0820e-04,0
3.0860e-04,0.08
3.0900e-04,0.08
3.0940e-04,0.08
3.0980e-04,0.08
3.1020e-04,0
3.1060e-04,0.08
3.1100e-04,0.08
3.1140e-04,0.08
3.1180e-04,0.08
3.1220e-04,0
3.1260e-04,0
3.1300e-04,0.04
3.1340e-04,-0.04
3.1380e-04,0.04
3.1420e-04,-0.04
3.1460e-04,0.04
3.1500e-04,0
3.1540e-04,0
3.1580e-04,0.04
3.1620e-04,0.04
3.1660e-04,0.04
3.1700e-04,0.04
3.1740e-04,0.08
3.1780e-04,0.04
3.1820e-04,0
3.1860e-04,0.04
3.1900e-04,0
3.1940e-04,0.04
3.1980e-04,0.08
3.2020e-04,0.04
3.2060e-04,0.04
3.2100e-04,-0.04
3.2140e-04,0.04
3.2180e-04,0
3.2220e-04,0
3.2260e-04,0.08
3.2300e-04,0.08
3.2340e-04,0
3.2380e-04,0
3.2420e-04,0
3.2460e-04,0
3.2500e-04,0.08
3.2540e-04,0.04
3.2580e-04,0.04
3.2620e-04,0
3.2660e-04,0
3.2700e-04,0.04
3.2740e-04,0.04
3.2780e-04,0.04
3.2820e-04,0.04
3.2860e-04,0.04
3.2900e-04,0
3.2940e-04,0
3.2980e-04,0.04
3.3020e-04,0
3.3060e-04,0.04
3.3100e-04,0
3.3140e-04,0
3.3180e-04,0.08
3.3220e-04,0.04
3.3260e-04,0
3.3300e-04,0.04
3.3340e-04,0.08
3.3380e-04,0
3.3420e-04,0
3.3460e-04,0
3.3500e-04,0
3.3540e-04,0
3.3580e-04,0
3.3620e-04,0
3.3660e-04,0.08
3.3700e-04,0.08
3.3740e-04,0
3.3780e-04,0
3.3820e-04,0.04
3.3860e-04,0.04
3.3900e-04,0.04
3.3940e-04,0
3.3980e-04,0
3.4020e-04,0
3.4060e-04,0.08
3.4100e-04,0.04
3.4140e-04,0
3.4180e-04,0.04
3.4220e-04,0.08
3.4260e-04,0.04
3.4300e-04,0.04
3.4340e-04,0.04
3.4380e-04,0.04
3.4420e-04,0.04
3.4460e-04,0
3.4500e-04,-0.04
3.4540e-04,0
3.4580e-04,0.04
3.4620e-04,0
3.4660e-04,0
3.4700e-04,0.04
3.4740e-04,0.04
3.4780e-04,0.04
3.4820e-04,0
3.4860e-04,0.08
3.4900e-04,0.04
3.4940e-04,0.04
3.4980e-04,0.04
3.5020e-04,0.04
3.5060e-04,0
3.5100e-04,0.04
3.5140e-04,0.04
3.5180e-04,0.04
3.5220e-04,0.04
3.5260e-04,0
3.5300e-04,0.04
3.5340e-04,0.04
3.5380e-04,0.04
3.5420e-04,0.04
3.5460e-04,0.04
3.5500e-04,0.04
3.5540e-04,0.04
3.5580e-04,0
3.5620e-04,0.04
3.5660e-04,0
3.5700e-04,0.04
3.5740e-04,0.08
3.5780e-04,0
3.5820e-04,0.04
3.5860e-04,0.08
3.5900e-04,0.04
3.5940e-04,0.04
3.5980e-04,0
3.6020e-04,0
3.6060e-04,0
3.6100e-04,0.04
3.6140e-04,0
3.6180e-04,0
3.6220e-04,0.08
3.6260e-04,0.04
3.6300e-04,0.04
3.6340e-04,0
3.6380e-04,0.04
3.6420e-04,0.08
3.6460e-04,0.04
3.6500e-04,0.04
3.6540e-04,0.08
3.6580e-04,0.08
3.6620e-04,0.04
3.6660e-04,0.08
3.6700e-04,0.08
3.6740e-04,-0.04
3.6780e-04,0.04
3.6820e-04,0.08
3.6860e-04,0.04
3.6900e-04,0
3.6940e-04,0.04
3.6980e-04,0.04
3.7020e-04,0.08
3.7060e-04,0
3.7100e-04,0
3.7140e-04,0.04
3.7180e-04,0.04
3.7220e-04,0.04
3.7260e-04,0.04
3.7300e-04,0.04
3.7340e-04,0.04
3.7380e-04,0
3.7420e-04,0
3.7460e-04,0.04
3.7500e-04,0.04
3.7540e-04,0
3.7580e-04,0
3.7620e-04,0
3.7660e-04,0
3.7700e-04,0
3.7740e-04,0.04
3.7780e-04,0.04
3.7820e-04,0.04
3.7860e-04,0
3.7900e-04,0.04
3.7940e-04,0.04
3.7980e-04,0.08
3.8020e-04,0.04
3.8060e-04,0.08
3.8100e-04,0.04
3.8140e-04,0
3.8180e-04,0.04
3.8220e-04,0
3.8260e-04,0.08
3.8300e-04,0
3.8340e-04,0.04
3.8380e-04,0
3.8420e-04,0
3.8460e-04,0.04
3.8500e-04,0.04
3.8540e-04,0
3.8580e-04,0.04
3.8620e-04,0.08
3.8660e-04,0.08
3.8700e-04,0.04
3.8740e-04,0.04
3.8780e-04,0.04
3.8820e-04,0.04
3.8860e-04,0.04
3.8900e-04,0
3.8940e-04,0.04
3.8980e-04,0
3.9020e-04,0.04
3.9060e-04,0
3.9100e-04,0.04
3.9140e-04,0
3.9180e-04,0
3.9220e-04,0.04
3.9260e-04,0.08
3.9300e-04,0
3.9340e-04,0.04
3.9380e-04,0.04
3.9420e-04,0.04
3.9460e-04,0
3.9500e-04,0.04
3.9540e-04,0
3.9580e-04,0.08
3.9620e-04,0.08
3.9660e-04,0
3.9700e-04,0
3.9740e-04,-0.04
3.9780e-04,0
3.9820e-04,0
3.9860e-04,0.08
3.9900e-04,0.04
3.9940e-04,0.04
3.9980e-04,0.08
4.0020e-04,0.08
4.0060e-04,0
4.0100e-04,0.08
4.0140e-04,0
4.0180e-04,0
4.0220e-04,0.04
4.0260e-04,0.04
4.0300e-04,0.04
4.0340e-04,0.04
4.0380e-04,0
4.0420e-04,0.04
4.0460e-04,0.04
4.0500e-04,0.04
4.0540e-04,0.04
4.0580e-04,0.04
4.0620e-04,0.04
4.0660e-04,0
4.0700e-04,0.04
4.0740e-04,0.08
4.0780e-04,0.08
4.0820e-04,0
4.0860e-04,0.04
4.0900e-04,0.04
4.0940e-04,-0.04
4.0980e-04,0.04
4.1020e-04,0.04
4.1060e-04,0.08
4.1100e-04,0
4.1140e-04,0
4.1180e-04,0.04
4.1220e-04,0.04
4.1260e-04,0
4.1300e-04,0.08
4.1340e-04,0
4.1380e-04,0.08
4.1420e-04,0
4.1460e-04,0.08
4.1500e-04,0.04
4.1540e-04,0.04
4.1580e-04,0.04
4.1620e-04,0.04
4.1660e-04,0.04
4.1700e-04,0
4.1740e-04,0.04
4.1780e-04,0.04
4.1820e-04,0.04
4.1860e-04,0.04
4.1900e-04,0.04
4.1940e-04,0.04
4.1980e-04,0.04
4.2020e-04,0.08
4.2060e-04,0.04
4.2100e-04,0.04
4.2140e-04,0.04
4.2180e-04,0.04
4.2220e-04,0.08
4.2260e-04,0.04
4.2300e-04,0.04
4.2340e-04,0.04
4.2380e-04,0
4.2420e-04,0
4.2460e-04,0.04
4.2500e-04,0
4.2540e-04,0
4.2580e-04,0.04
4.2620e-04,0
4.2660e-04,0.04
4.2700e-04,0
4.2740e-04,0.04
4.2780e-04,0.04
4.2820e-04,0.04
4.2860e-04,0.04
4.2900e-04,0
4.2940e-04,0
4.2980e-04,0
4.3020e-04,0.04
4.3060e-04,0.08
4.3100e-04,0.04
4.3140e-04,0.04
4.3180e-04,0.08
4.3220e-04,0
4.3260e-04,0
4.3300e-04,0
4.3340e-04,0.04
4.3380e-04,0.04
4.3420e-04,0
4.3460e-04,0.04
4.3500e-04,0.04
4.3540e-04,0
4.3580e-04,0.04
4.3620e-04,0
4.3660e-04,0
4.3700e-04,0.04
4.3740e-04,0.04
4.3780e-04,0.04
4.3820e-04,0
4.3860e-04,0.04
4.3900e-04,0
4.3940e-04,0
4.3980e-04,0
4.4020e-04,0
4.4060e-04,0.04
4.4100e-04,0.08
4.4140e-04,0
4.4180e-04,0.04
4.4220e-04,0.04
4.4260e-04,0.04
4.4300e-04,0.04
4.4340e-04,0
4.4380e-04,0
4.4420e-04,0.04
4.4460e-04,0
4.4500e-04,0.04
4.4540e-04,0
4.4580e-04,0
4.4620e-04,0.04
4.4660e-04,0.04
4.4700e-04,0.04
4.4740e-04,0
4.4780e-04,0.04
4.4820e-04,0.04
4.4860e-04,0.04
4.4900e-04,0.04
4.4940e-04,0.04
4.4980e-04,0.04
4.5020e-04,0.08
4.5060e-04,0.08
4.5100e-04,0.04
4.5140e-04,0.08
4.5180e-04,0.04
4.5220e-04,0
4.5260e-04,0.08
4.5300e-04,0.04
4.5340e-04,0.04
4.5380e-04,0.04
4.5420e-04,0.04
4.5460e-04,0.04
4.5500e-04,0.04
4.5540e-04,0
4.5580e-04,0.04
4.5620e-04,0.04
4.5660e-04,0
4.5700e-04,0.04
4.5740e-04,0.04
4.5780e-04,0.04
4.5820e-04,0.08
4.5860e-04,0.04
4.5900e-04,0
4.5940e-04,0.04
4.5980e-04,0
4.6020e-04,0.08
4.6060e-04,-0.04
4.6100e-04,-0.08
4.6140e-04,0
4.6180e-04,0
4.6220e-04,0
4.6260e-04,0
4.6300e-04,0.08
4.6340e-04,0
4.6380e-04,0.04
4.6420e-04,0
4.6460e-04,0
4.6500e-04,0.04
4.6540e-04,0.04
4.6580e-04,0
4.6620e-04,0
4.6660e-04,0.04
4.6700e-04,0.04
4.6740e-04,0
4.6780e-04,0.04
4.6820e-04,0
4.6860e-04,0.04
4.6900e-04,0
4.6940e-04,0.04
4.6980e-04,0.04
4.7020e-04,0.04
4.7060e-04,0
4.7100e-04,0.04
4.7140e-04,0
4.7180e-04,0
4.7220e-04,0
4.7260e-04,-0.04
4.7300e-04,0
4.7340e-04,0.04
4.7380e-04,0
4.7420e-04,0.04
4.7460e-04,0.04
4.7500e-04,0
4.7540e-04,0
4.7580e-04,0.04
4.7620e-04,0.04
4.7660e-04,0
4.7700e-04,0.04
4.7740e-04,0
4.7780e-04,0.08
4.7820e-04,0
4.7860e-04,0.04
4.7900e-04,0.04
4.7940e-04,0
4.7980e-04,0
4.8020e-04,0.04
4.8060e-04,0.04
4.8100e-04,0.08
4.8140e-04,0.04
4.8180e-04,0.04
4.8220e-04,0.04
4.8260e-04,0.08
4.8300e-04,0.04
4.8340e-04,0.08
4.8380e-04,0.04
4.8420e-04,0.04
4.8460e-04,0.04
4.8500e-04,0.04
4.8540e-04,0.04
4.8580e-04,0
4.8620e-04,0
4.8660e-04,0.04
4.8700e-04,0.04
4.8740e-04,0.08
4.8780e-04,0.04
4.8820e-04,0
4.8860e-04,0.04
4.8900e-04,0.08
4.8940e-04,0.04
4.8980e-04,0
4.9020e-04,0.08
4.9060e-04,0.04
4.9100e-04,0.04
4.9140e-04,0.04
4.9180e-04,0.04
4.9220e-04,0.04
4.9260e-04,0.08
4.9300e-04,0.04
4.9340e-04,0
4.9380e-04,0
4.9420e-04,0
4.9460e-04,0.04
4.9500e-04,0.04
4.9540e-04,0
4.9580e-04,0.08
4.9620e-04,0.08
4.9660e-04,0.08
4.9700e-04,0.04
4.9740e-04,0.04
4.9780e-04,0
4.9820e-04,0.04
4.9860e-04,0.04
4.9900e-04,0.04
4.9940e-04,0.04
4.9980e-04,0
5.0020e-04,0.04
5.0060e-04,0
5.0100e-04,0.08
5.0140e-04,0
5.0180e-04,0.04
5.0220e-04,0
5.0260e-04,0.04
5.0300e-04,0.04
5.0340e-04,0.04
5.0380e-04,0.04
5.0420e-04,0.04
5.0460e-04,0.04
5.0500e-04,0.04
5.0540e-04,0.04
5.0580e-04,0
5.0620e-04,0.04
5.0660e-04,0.04
5.0700e-04,0.04
5.0740e-04,0.04
5.0780e-04,0
5.0820e-04,0.04
5.0860e-04,0
5.0900e-04,0.04
5.0940e-04,0.08
5.0980e-04,0.04
5.1020e-04,0
5.1060e-04,0.08
5.1100e-04,0.04
5.1140e-04,0.04
5.1180e-04,0.04
5.1220e-04,0.04
5.1260e-04,0.04
5.1300e-04,0.04
5.1340e-04,0
5.1380e-04,0.04
5.1420e-04,0
5.1460e-04,-0.04
5.1500e-04,0
5.1540e-04,0.04
5.1580e-04,-0.04
5.1620e-04,0.04
5.1660e-04,0.04
5.1700e-04,0.08
5.1740e-04,0.04
5.1780e-04,0.04
5.1820e-04,0
5.1860e-04,0
5.1900e-04,0.04
5.1940e-04,0.04
5.1980e-04,0
5.2020e-04,0
5.2060e-04,0.04
5.2100e-04,0.04
5.2140e-04,0.08
5.2180e-04,0.04
5.2220e-04,0.04
5.2260e-04,0.08
5.2300e-04,0
5.2340e-04,0.04
5.2380e-04,0.04
5.2420e-04,0
5.2460e-04,0.04
5.2500e-04,0.08
5.2540e-04,0.08
5.2580e-04,0.04
5.2620e-04,0.08
5.2660e-04,0.12
5.2700e-04,0.04
5.2740e-04,0.08
5.2780e-04,0
5.2820e-04,0
5.2860e-04,0
5.2900e-04,0.04
5.2940e-04,0.04
5.2980e-04,0.04
5.3020e-04,0.04
5.3060e-04,0
5.3100e-04,0.04
5.3140e-04,-0.04
5.3180e-04,0
5.3220e-04,0.04
5.3260e-04,0.08
5.3300e-04,0
5.3340e-04,0.04
5.3380e-04,0
5.3420e-04,0.04
5.3460e-04,0.04
5.3500e-04,0.04
5.3540e-04,0.04
5.3580e-04,0.04
5.3620e-04,0
5.3660e-04,0
5.3700e-04,0
5.3740e-04,0.04
5.3780e-04,0
5.3820e-04,0.04
5.3860e-04,0.08
5.3900e-04,0.04
5.3940e-04,0.04
5.3980e-04,-0.04
5.4020e-04,0.04
5.4060e-04,0
5.4100e-04,0
5.4140e-04,0.04
5.4180e-04,-0.04
5.4220e-04,0.04
5.4260e-04,0
5.4300e-04,0
5.4340e-04,0.04
5.4380e-04,0.04
5.4420e-04,0.04
5.4460e-04,0
5.4500e-04,0.08
5.4540e-04,0.04
5.4580e-04,0.04
5.4620e-04,0
5.4660e-04,0.08
5.4700e-04,0.08
5.4740e-04,0.04
5.4780e-04,0.08
5.4820e-04,0.04
5.4860e-04,0.04
5.4900e-04,0.04
5.4940e-04,0.04
5.4980e-04,0.04
5.5020e-04,0
5.5060e-04,0.04
5.5100e-04,0.04
5.5140e-04,0.08
5.5180e-04,0
5.5220e-04,0
5.5260e-04,0
5.5300e-04,0.08
5.5340e-04,0.04
5.5380e-04,0.04
5.5420e-04,0.04
5.5460e-04,0.08
5.5500e-04,0.04
5.5540e-04,0
5.5580e-04,0.04
5.5620e-04,0.04
5.5660e-04,0.04
5.5700e-04,0.04
5.5740e-04,-0.04
5.5780e-04,0
5.5820e-04,0
5.5860e-04,0
5.5900e-04,0
5.5940e-04,0.04
5.5980e-04,0.04
5.6020e-04,0.04
5.6060e-04,0.08
5.6100e-04,0
5.6140e-04,0.04
5.6180e-04,0.04
5.6220e-04,0.04
5.6260e-04,0.04
5.6300e-04,0.04
5.6340e-04,0.04
5.6380e-04,0.04
5.6420e-04,0.04
5.6460e-04,0.04
5.6500e-04,0.08
5.6540e-04,0
5.6580e-04,0.04
5.6620e-04,0
5.6660e-04,0.04
5.6700e-04,0.08
5.6740e-04,0
5.6780e-04,0.08
5.6820e-04,0.08
5.6860e-04,0.08
5.6900e-04,0.08
5.6940e-04,0.04
5.6980e-04,0.04
5.7020e-04,0.04
5.7060e-04,0.08
5.7100e-04,0.04
5.7140e-04,0.04
5.7180e-04,0.08
5.7220e-04,0
5.7260e-04,0.04
5.7300e-04,0.08
5.7340e-04,0.04
5.7380e-04,0.08
5.7420e-04,0
5.7460e-04,0.08
5.7500e-04,0.08
5.7540e-04,0.08
5.7580e-04,0.08
5.7620e-04,0
5.7660e-04,0.04
5.7700e-04,0.04
5.7740e-04,0.04
5.7780e-04,0.04
5.7820e-04,0.04
5.7860e-04,0.08
5.7900e-04,0
5.7940e-04,0
5.7980e-04,-0.04
5.8020e-04,-0.04
5.8060e-04,0
5.8100e-04,0.08
5.8140e-04,0.08
5.8180e-04,0
5.8220e-04,0
5.8260e-04,0
5.8300e-04,0
5.8340e-04,0.08
5.8380e-04,0.04
5.8420e-04,0
5.8460e-04,0.04
5.8500e-04,0.04
5.8540e-04,0
5.8580e-04,0.04
5.8620e-04,0
5.8660e-04,0.04
5.8700e-04,0
5.8740e-04,0.04
5.8780e-04,0
5.8820e-04,0.04
5.8860e-04,0.04
5.8900e-04,0.08
5.8940e-04,-0.04
5.8980e-04,0
5.9020e-04,0.04
5.9060e-04,0.08
5.9100e-04,0.04
5.9140e-04,0.04
5.9180e-04,0.04
5.9220e-04,0
5.9260e-04,0.04
5.9300e-04,0.04
5.9340e-04,0.04
5.9380e-04,0.04
5.9420e-04,0.08
5.9460e-04,0.04
5.9500e-04,0
5.9540e-04,0.04
5.9580e-04,0
5.9620e-04,0.08
5.9660e-04,0.04
5.9700e-04,0.04
5.9740e-04,0.04
5.9780e-04,0.04
5.9820e-04,0
5.9860e-04,0.08
5.9900e-04,0.04
5.9940e-04,0.04
5.9980e-04,0
6.0020e-04,0
6.0060e-04,0.08
6.0100e-04,0.08
6.0140e-04,0.08
6.0180e-04,0.08
6.0220e-04,0.08
6.0260e-04,0.12
6.0300e-04,0.04
6.0340e-04,0
6.0380e-04,0.08
6.0420e-04,0.04
6.0460e-04,0
6.0500e-04,0
6.0540e-04,0
6.0580e-04,0.04
6.0620e-04,0.08
6.0660e-04,0
6.0700e-04,0
6.0740e-04,0
6.0780e-04,0.04
6.0820e-04,0.04
6.0860e-04,0
6.0900e-04,0.04
6.0940e-04,0.08
6.0980e-04,0.04
6.1020e-04,0.04
6.1060e-04,0.04
6.1100e-04,0.08
6.1140e-04,0.12
6.1180e-04,0.04
6.1220e-04,0
6.1260e-04,0.04
6.1300e-04,0.04
6.1340e-04,0.04
6.1380e-04,0.04
6.1420e-04,0.04
6.1460e-04,0.04
6.1500e-04,0.04
6.1540e-04,0.08
6.1580e-04,0.04
6.1620e-04,0
6.1660e-04,0.04
6.1700e-04,0
6.1740e-04,0.04
6.1780e-04,0
6.1820e-04,0.04
6.1860e-04,0
6.1900e-04,0
6.1940e-04,0.04
6.1980e-04,0.04
6.2020e-04,0
6.2060e-04,0
6.2100e-04,0.04
6.2140e-04,0.08
6.2180e-04,0
6.2220e-04,0
6.2260e-04,0
6.2300e-04,0
6.2340e-04,0.04
6.2380e-04,0.08
6.2420e-04,0
6.2460e-04,0.08
6.2500e-04,0
6.2540e-04,0.04
6.2580e-04,0
6.2620e-04,0
6.2660e-04,0
6.2700e-04,0
6.2740e-04,0.04
6.2780e-04,0
6.2820e-04,0.08
6.2860e-04,0.04
6.2900e-04,0.04
6.2940e-04,0.04
6.2980e-04,0.04
6.3020e-04,0.04
6.3060e-04,0.04
6.3100e-04,0.04
6.3140e-04,0.08
6.3180e-04,0.04
6.3220e-04,0.04
6.3260e-04,0
6.3300e-04,0.08
6.3340e-04,0.04
6.3380e-04,0
6.3420e-04,0.04
6.3460e-04,0.04
6.3500e-04,0.04
6.3540e-04,-0.04
6.3580e-04,0
6.3620e-04,-0.04
6.3660e-04,0
6.3700e-04,-0.04
6.3740e-04,0
6.3780e-04,0
6.3820e-04,0
6.3860e-04,0
6.3900e-04,0
6.3940e-04,0
6.3980e-04,0.04
6.4020e-04,0.04
6.4060e-04,0
6.4100e-04,0
6.4140e-04,0.04
6.4180e-04,0.04
6.4220e-04,0
6.4260e-04,0.04
6.4300e-04,0.08
6.4340e-04,0.08
6.4380e-04,0.04
6.4420e-04,0.04
6.4460e-04,0.04
6.4500e-04,0.04
6.4540e-04,0.04
6.4580e-04,0.04
6.4620e-04,-0.04
6.4660e-04,-0.04
6.4700e-04,0
6.4740e-04,0.04
6.4780e-04,0.04
6.4820e-04,0.04
6.4860e-04,0.08
6.4900e-04,0.04
6.4940e-04,0.04
6.4980e-04,0.04
6.5020e-04,0.04
6.5060e-04,0.08
6.5100e-04,0.04
6.5140e-04,0.04
6.5180e-04,0.04
6.5220e-04,0
6.5260e-04,0.04
6.5300e-04,0.04
6.5340e-04,0.08
6.5380e-04,0.08
6.5420e-04,0
6.5460e-04,0
6.5500e-04,0
6.5540e-04,0.04
6.5580e-04,0.04
6.5620e-04,0.04
6.5660e-04,0.08
6.5700e-04,0.04
6.5740e-04,0.04
6.5780e-04,0.04
6.5820e-04,0.04
6.5860e-04,0.04
6.5900e-04,0.04
6.5940e-04,0.04
6.5980e-04,0.04
6.6020e-04,0.04
6.6060e-04,0.04
6.6100e-04,0.08
6.6140e-04,0.08
6.6180e-04,0.04
6.6220e-04,0.08
6.6260e-04,0.04
6.6300e-04,0.04
6.6340e-04,0.08
6.6380e-04,0.04
6.6420e-04,0.04
6.6460e-04,0.04
6.6500e-04,0.04
6.6540e-04,0.04
6.6580e-04,0.08
6.6620e-04,0.08
6.6660e-04,0.04
6.6700e-04,0
6.6740e-04,0.04
6.6780e-04,0
6.6820e-04,0.04
6.6860e-04,0.04
6.6900e-04,0.08
6.6940e-04,0
6.6980e-04,0.04
6.7020e-04,0.04
6.7060e-04,0.08
6.7100e-04,0.04
6.7140e-04,0.04
6.7180e-04,0.04
6.7220e-04,0.04
6.7260e-04,0
6.7300e-04,0.08
6.7340e-04,0.04
6.7380e-04,0
6.7420e-04,0
6.7460e-04,0.04
6.7500e-04,0
6.7540e-04,0.08
6.7580e-04,0.08
6.7620e-04,0.08
6.7660e-04,0.04
6.7700e-04,0.04
6.7740e-04,0.04
6.7780e-04,0
6.7820e-04,0.04
6.7860e-04,0.04
6.7900e-04,0.04
6.7940e-04,0.04
6.7980e-04,0.04
6.8020e-04,0.04
6.8060e-04,0.04
6.8100e-04,0
6.8140e-04,0.04
6.8180e-04,0
6.8220e-04,0.04
6.8260e-04,0.04
6.8300e-04,0.04
6.8340e-04,0
6.8380e-04,0.04
6.8420e-04,0.04
6.8460e-04,0.08
6.8500e-04,0.08
6.8540e-04,0.04
6.8580e-04,0
6.8620e-04,0.04
6.8660e-04,0
6.8700e-04,0.04
6.8740e-04,0
6.8780e-04,0
6.8820e-04,0
6.8860e-04,0.04
6.8900e-04,0.04
6.8940e-04,0.08
6.8980e-04,0.04
6.9020e-04,0.04
6.9060e-04,0.04
6.9100e-04,0
6.9140e-04,0.04
6.9180e-04,0.04
6.9220e-04,0.04
6.9260e-04,0
6.9300e-04,0.04
6.9340e-04,0.04
6.9380e-04,0.04
6.9420e-04,0.04
6.9460e-04,0.08
6.9500e-04,0
6.9540e-04,0.08
6.9580e-04,0.04
6.9620e-04,0.04
6.9660e-04,0.04
6.9700e-04,0
6.9740e-04,-0.04
6.9780e-04,0.04
6.9820e-04,0.04
6.9860e-04,0.04
6.9900e-04,0.08
6.9940e-04,0.04
6.9980e-04,0.04
7.0020e-04,0.04
7.0060e-04,0
7.0100e-04,0.04
7.0140e-04,0.04
7.0180e-04,0.04
7.0220e-04,0.08
7.0260e-04,0.04
7.0300e-04,0.04
7.0340e-04,0
7.0380e-04,0.04
7.0420e-04,0.04
7.0460e-04,0.04
7.0500e-04,0.04
7.0540e-04,0.04
7.0580e-04,0.04
7.0620e-04,0.04
7.0660e-04,0.08
7.0700e-04,0.04
7.0740e-04,0.08
7.0780e-04,0.08
7.0820e-04,0.04
7.0860e-04,0.08
7.0900e-04,0.04
7.0940e-04,0.08
7.0980e-04,0.04
7.1020e-04,0
7.1060e-04,-0.04
7.1100e-04,0
7.1140e-04,0.04
7.1180e-04,0.04
7.1220e-04,0.04
7.1260e-04,0.04
7.1300e-04,0.04
7.1340e-04,0.04
7.1380e-04,0.04
7.1420e-04,0.04
7.1460e-04,0
7.1500e-04,0.04
7.1540e-04,0.04
7.1580e-04,0.08
7.1620e-04,0.04
7.1660e-04,0.04
7.1700e-04,0.08
7.1740e-04,0.08
7.1780e-04,0.04
7.1820e-04,0.04
7.1860e-04,0.04
7.1900e-04,0.12
7.1940e-04,0.04
7.1980e-04,0
7.2020e-04,0.04
7.2060e-04,0
7.2100e-04,0
7.2140e-04,0.04
7.2180e-04,0.08
7.2220e-04,0
7.2260e-04,0.04
7.2300e-04,0
7.2340e-04,0.04
7.2380e-04,0
7.2420e-04,0.08
7.2460e-04,0.04
7.2500e-04,0.04
7.2540e-04,0.04
7.2580e-04,0.04
7.2620e-04,0
7.2660e-04,0.08
7.2700e-04,0
7.2740e-04,0.04
7.2780e-04,0.04
7.2820e-04,0.04
7.2860e-04,0.04
7.2900e-04,0.08
7.2940e-04,0
7.2980e-04,-0.04
7.3020e-04,0
7.3060e-04,0.04
7.3100e-04,0.04
7.3140e-04,0.04
7.3180e-04,0.04
7.3220e-04,0.08
7.3260e-04,0.04
7.3300e-04,0
7.3340e-04,0.04
7.3380e-04,0.04
7.3420e-04,0.04
7.3460e-04,0.08
7.3500e-04,0.08
7.3540e-04,0.04
7.3580e-04,0.04
7.3620e-04,0.04
7.3660e-04,0.04
7.3700e-04,0
7.3740e-04,0.04
7.3780e-04,0
7.3820e-04,0.04
7.3860e-04,0.04
7.3900e-04,0.04
7.3940e-04,0.04
7.3980e-04,-0.04
7.4020e-04,0.04
7.4060e-04,0.04
7.4100e-04,0.04
7.4140e-04,0
7.4180e-04,0.04
7.4220e-04,0.08
7.4260e-04,0
7.4300e-04,0.04
7.4340e-04,0.04
7.4380e-04,0.04
7.4420e-04,0
7.4460e-04,0.04
7.4500e-04,0
7.4540e-04,0.04
7.4580e-04,0.08
7.4620e-04,0.04
7.4660e-04,0
7.4700e-04,0
7.4740e-04,0.04
7.4780e-04,0.04
7.4820e-04,0
7.4860e-04,0.04
7.4900e-04,0.08
7.4940e-04,0.04
7.4980e-04,0.08
7.5020e-04,0.04
7.5060e-04,0.08
7.5100e-04,0.04
7.5140e-04,0.04
7.5180e-04,0
7.5220e-04,0
7.5260e-04,0
7.5300e-04,0.04
7.5340e-04,0
7.5380e-04,0
7.5420e-04,0.04
7.5460e-04,0.04
7.5500e-04,-0.04
7.5540e-04,0.04
7.5580e-04,-0.04
7.5620e-04,0
7.5660e-04,0.04
7.5700e-04,0
7.5740e-04,0
7.5780e-04,0.04
